pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid
nan|Q05086|P29590,nan|Q05086,,Q05086,P29590,UBE3A,PML,SINGLE_OTHER,1,UbiBrowser2,25231954
nan|Q05086|P33993,nan|Q05086,,Q05086,P33993,UBE3A,MCM7,SINGLE_OTHER,1,UbiBrowser2,9852095
nan|Q05086|P37840,nan|Q05086,,Q05086,P37840,UBE3A,SNCA,SINGLE_OTHER,1,UbiBrowser2,19645749
nan|Q05086|P46527,nan|Q05086,,Q05086,P46527,UBE3A,CDKN1B,SINGLE_OTHER,1,UbiBrowser2,19591933
nan|Q05086|P49715,nan|Q05086,,Q05086,P49715,UBE3A,CEBPA,SINGLE_OTHER,1,UbiBrowser2,23598402
nan|Q05086|P49815,nan|Q05086,,Q05086,P49815,UBE3A,TSC2,SINGLE_OTHER,1,UbiBrowser2,18298802
nan|Q05086|P51451,nan|Q05086,,Q05086,P51451,UBE3A,BLK,SINGLE_OTHER,1,UbiBrowser2,22199232
nan|Q05086|P54725,nan|Q05086,,Q05086,P54725,UBE3A,RAD23A,SINGLE_OTHER,1,UbiBrowser2,10373495
nan|Q05086|P54727,nan|Q05086,,Q05086,P54727,UBE3A,RAD23B,SINGLE_OTHER,1,UbiBrowser2,22199232
nan|Q05086|P54821,nan|Q05086,,Q05086,P54821,UBE3A,PRRX1,SINGLE_OTHER,1,UbiBrowser2,20589759
nan|Q05086|P55036,nan|Q05086,,Q05086,P55036,UBE3A,PSMD4,SINGLE_OTHER,1,UbiBrowser2,19240029
nan|Q05086|P78352,nan|Q05086,,Q05086,P78352,UBE3A,DLG4,SINGLE_OTHER,1,UbiBrowser2,17121805
nan|Q05086|Q05086,nan|Q05086,,Q05086,Q05086,UBE3A,UBE3A,SINGLE_OTHER,1,UbiBrowser2,10864652
nan|Q05086|Q06830,nan|Q05086,,Q05086,Q06830,UBE3A,PRDX1,SINGLE_OTHER,1,UbiBrowser2,20589759
nan|Q05086|Q12959,nan|Q05086,,Q05086,Q12959,UBE3A,DLG1,SINGLE_OTHER,1,UbiBrowser2,17023019
nan|Q05086|Q14160,nan|Q05086,,Q05086,Q14160,UBE3A,SCRIB,SINGLE_OTHER,1,UbiBrowser2,11027293
nan|Q05086|Q15257,nan|Q05086,,Q05086,Q15257,UBE3A,PTPA,SINGLE_OTHER,1,UbiBrowser2,31160454
nan|Q05086|Q15334,nan|Q05086,,Q05086,Q15334,UBE3A,LLGL1,SINGLE_OTHER,1,UbiBrowser2,22199232
nan|Q05086|Q16611,nan|Q05086,,Q05086,Q16611,UBE3A,BAK1,SINGLE_OTHER,1,UbiBrowser2,18715924
nan|Q05086|Q8IXH7,nan|Q05086,,Q05086,Q8IXH7,UBE3A,NELFCD,SINGLE_OTHER,1,UbiBrowser2,17131388
nan|Q05086|Q8WTU0,nan|Q05086,,Q05086,Q8WTU0,UBE3A,DDI1,SINGLE_OTHER,1,UbiBrowser2,31130875
nan|Q05086|Q9HD26,nan|Q05086,,Q05086,Q9HD26,UBE3A,GOPC,SINGLE_OTHER,1,UbiBrowser2,16878151
nan|Q05086|Q9Y5K5,nan|Q05086,,Q05086,Q9Y5K5,UBE3A,UCHL5,SINGLE_OTHER,1,UbiBrowser2,24743594
nan|Q05086|Q9Y6Q9,nan|Q05086,,Q05086,Q9Y6Q9,UBE3A,NCOA3,SINGLE_OTHER,1,UbiBrowser2,16951183
nan|Q06587|P0C0S8,nan|Q06587,,Q06587,P0C0S8,RING1,H2AC11,RING,1,UbiBrowser2,16359901
nan|Q06587|Q9H4L7,nan|Q06587,,Q06587,Q9H4L7,RING1,SMARCAD1,RING,1,UbiBrowser2,29888761
nan|Q07869|P10415,nan|Q07869,,Q07869,P10415,PPARA,BCL2,RING,1,UbiBrowser2,26556865
nan|Q09472|P04637,nan|Q09472,,Q09472,P04637,EP300,TP53,HECT,1,UbiBrowser2,12690203
nan|Q09472|Q01094,nan|Q09472,,Q09472,Q01094,EP300,E2F1,HECT,1,UbiBrowser2,15917652
nan|Q12834|O60566,nan|Q12834,,Q12834,O60566,CDC20,BUB1B,CDC20,1,UbiBrowser2,16856867
nan|Q12834|O95997,nan|Q12834,,Q12834,O95997,CDC20,PTTG1,CDC20,1,UbiBrowser2,17891138
nan|Q12834|P13762,nan|Q12834,,Q12834,P13762,CDC20,HLA-DRB4,CDC20,1,UbiBrowser2,22545099
nan|Q12834|P14635,nan|Q12834,,Q12834,P14635,CDC20,CCNB1,CDC20,1,UbiBrowser2,21336306
nan|Q12834|P20248,nan|Q12834,,Q12834,P20248,CDC20,CCNA2,CDC20,1,UbiBrowser2,19826003
nan|Q12834|P23497,nan|Q12834,,Q12834,P23497,CDC20,SP100,CDC20,1,UbiBrowser2,22086178
nan|Q12834|P38936,nan|Q12834,,Q12834,P38936,CDC20,CDKN1A,CDC20,1,UbiBrowser2,17679094
nan|Q12834|P46527,nan|Q12834,,Q12834,P46527,CDC20,CDKN1B,CDC20,1,UbiBrowser2,22199232
nan|Q12834|P49454,nan|Q12834,,Q12834,P49454,CDC20,CENPF,CDC20,1,UbiBrowser2,20053638
nan|Q12834|P51955,nan|Q12834,,Q12834,P51955,CDC20,NEK2,CDC20,1,UbiBrowser2,16648845
nan|Q12834|Q01196,nan|Q12834,,Q12834,Q01196,CDC20,RUNX1,CDC20,1,UbiBrowser2,17015473
nan|Q12834|Q03164,nan|Q12834,,Q12834,Q03164,CDC20,KMT2A,CDC20,1,UbiBrowser2,17908926
nan|Q12834|Q07820,nan|Q12834,,Q12834,Q07820,CDC20,MCL1,CDC20,1,UbiBrowser2,20526282
nan|Q12834|Q15784,nan|Q12834,,Q12834,Q15784,CDC20,NEUROD2,CDC20,1,UbiBrowser2,22199232
nan|Q12834|Q9H492,nan|Q12834,,Q12834,Q9H492,CDC20,MAP1LC3A,CDC20,1,UbiBrowser2,30613277
nan|Q12834|Q9NS23,nan|Q12834,,Q12834,Q9NS23,CDC20,RASSF1,CDC20,1,UbiBrowser2,21874044
nan|Q12834|Q9UBZ9,nan|Q12834,,Q12834,Q9UBZ9,CDC20,REV1,CDC20,1,UbiBrowser2,23287467
nan|Q12834|Q9UPP1,nan|Q12834,,Q12834,Q9UPP1,CDC20,PHF8,CDC20,1,UbiBrowser2,23979597
nan|Q12834|Q9Y2T1,nan|Q12834,,Q12834,Q9Y2T1,CDC20,AXIN2,CDC20,1,UbiBrowser2,22322943
nan|Q12834|Q9Y4A5,nan|Q12834,,Q12834,Q9Y4A5,CDC20,TRRAP,CDC20,1,UbiBrowser2,23318449
nan|Q12899|P37275,nan|Q12899,,Q12899,P37275,TRIM26,ZEB1,RING,1,UbiBrowser2,33649471
nan|Q12899|Q14653,nan|Q12899,,Q12899,Q14653,TRIM26,IRF3,RING,1,UbiBrowser2,25763818
nan|Q12933|O95147,nan|Q12933,,Q12933,O95147,TRAF2,DUSP14,RING,1,UbiBrowser2,26521044
nan|Q12933|P00966,nan|Q12933,,Q12933,P00966,TRAF2,ASS1,RING,1,UbiBrowser2,34184805
nan|Q12933|Q12933,nan|Q12933,,Q12933,Q12933,TRAF2,TRAF2,RING,1,UbiBrowser2,20876871
nan|Q12933|Q13105,nan|Q12933,,Q12933,Q13105,TRAF2,ZBTB17,RING,1,UbiBrowser2,20577214
nan|Q12933|Q13489,nan|Q12933,,Q12933,Q13489,TRAF2,BIRC3,RING,1,UbiBrowser2,11907583
nan|Q12933|Q13546,nan|Q12933,,Q12933,Q13546,TRAF2,RIPK1,RING,1,UbiBrowser2,18641654
nan|Q12933|Q13601,nan|Q12933,,Q12933,Q13601,TRAF2,KRR1,RING,1,UbiBrowser2,19810754
nan|Q12933|Q13627,nan|Q12933,,Q12933,Q13627,TRAF2,DYRK1A,RING,1,UbiBrowser2,34117217
nan|Q12933|Q14164,nan|Q12933,,Q12933,Q14164,TRAF2,IKBKE,RING,1,UbiBrowser2,23453969
nan|Q12933|Q15759,nan|Q12933,,Q12933,Q15759,TRAF2,MAPK11,RING,1,UbiBrowser2,19584093
nan|Q12933|Q8IUC6,nan|Q12933,,Q12933,Q8IUC6,TRAF2,TICAM1,RING,1,UbiBrowser2,20047764
nan|Q12933|Q96BY2,nan|Q12933,,Q12933,Q96BY2,TRAF2,MOAP1,RING,1,UbiBrowser2,29470995
nan|Q12933|Q99558,nan|Q12933,,Q12933,Q99558,TRAF2,MAP3K14,RING,1,UbiBrowser2,TRAF2_HUMAN
nan|Q13049|P01106,nan|Q13049,,Q13049,P01106,TRIM32,MYC,RING,1,UbiBrowser2,22199232
nan|Q13049|P04198,nan|Q13049,,Q13049,P04198,TRIM32,MYCN,RING,1,UbiBrowser2,25100564
nan|Q13049|P17661,nan|Q13049,,Q13049,P17661,TRIM32,DES,RING,1,UbiBrowser2,22908310
nan|Q13049|P68133,nan|Q13049,,Q13049,P68133,TRIM32,ACTA1,RING,1,UbiBrowser2,16243356
nan|Q13049|P98170,nan|Q13049,,Q13049,P98170,TRIM32,XIAP,RING,1,UbiBrowser2,21628460
nan|Q13049|Q05513,nan|Q13049,,Q13049,Q05513,TRIM32,PRKCZ,RING,1,UbiBrowser2,33096083
nan|Q13049|Q12933,nan|Q13049,,Q13049,Q12933,TRIM32,TRAF2,RING,1,UbiBrowser2,32145086
nan|Q13049|Q13049,nan|Q13049,,Q13049,Q13049,TRIM32,TRIM32,RING,1,UbiBrowser2,17987106
nan|Q13049|Q13501,nan|Q13049,,Q13049,Q13501,TRIM32,SQSTM1,RING,1,UbiBrowser2,31685529
nan|Q13049|Q86WV6,nan|Q13049,,Q13049,Q86WV6,TRIM32,STING1,RING,1,UbiBrowser2,22745133
nan|Q13049|Q8N2W9,nan|Q13049,,Q13049,Q8N2W9,TRIM32,PIAS4,RING,1,UbiBrowser2,17626251
nan|Q13049|Q96BN8,nan|Q13049,,Q13049,Q96BN8,TRIM32,OTULIN,RING,1,UbiBrowser2,31504727
nan|Q13049|Q96EV8,nan|Q13049,,Q13049,Q96EV8,TRIM32,DTNBP1,RING,1,UbiBrowser2,19349376
nan|Q13049|Q9BXC9,nan|Q13049,,Q13049,Q9BXC9,TRIM32,BBS2,RING,1,UbiBrowser2,22199232
nan|Q13049|Q9H9R9,nan|Q13049,,Q13049,Q9H9R9,TRIM32,DBNDD1,RING,1,UbiBrowser2,19349376
nan|Q13049|Q9NYB9,nan|Q13049,,Q13049,Q9NYB9,TRIM32,ABI2,RING,1,UbiBrowser2,20009572
nan|Q13049|Q9UHD2,nan|Q13049,,Q13049,Q9UHD2,TRIM32,TBK1,RING,1,UbiBrowser2,33269343
nan|Q13049|Q9Y6X2,nan|Q13049,,Q13049,Q9Y6X2,TRIM32,PIAS3,RING,1,UbiBrowser2,17987106
nan|Q13064|P11940,nan|Q13064,,Q13064,P11940,MKRN3,PABPC1,RING,1,UbiBrowser2,34143182
nan|Q13077|Q99558,nan|Q13077,,Q13077,Q99558,TRAF1,MAP3K14,Other,1,UbiBrowser2,22199232
nan|Q13114|O43318,nan|Q13114,,Q13114,O43318,TRAF3,MAP3K7,RING,1,UbiBrowser2,26882989
nan|Q13114|O75385,nan|Q13114,,Q13114,O75385,TRAF3,ULK1,RING,1,UbiBrowser2,32275117
nan|Q13114|P63279,nan|Q13114,,Q13114,P63279,TRAF3,UBE2I,RING,1,UbiBrowser2,34372697
nan|Q13114|Q14164,nan|Q13114,,Q13114,Q14164,TRAF3,IKBKE,RING,1,UbiBrowser2,23308279
nan|Q13114|Q99558,nan|Q13114,,Q13114,Q99558,TRAF3,MAP3K14,RING,1,UbiBrowser2,22199232
nan|Q13114|Q9UHD2,nan|Q13114,,Q13114,Q9UHD2,TRAF3,TBK1,RING,1,UbiBrowser2,23308279
nan|Q13191|O00459,nan|Q13191,,Q13191,O00459,CBLB,PIK3R2,RING,1,UbiBrowser2,11087752
nan|Q13191|P00533,nan|Q13191,,Q13191,P00533,CBLB,EGFR,RING,1,UbiBrowser2,16702950
nan|Q13191|P12931,nan|Q13191,,Q13191,P12931,CBLB,SRC,RING,1,UbiBrowser2,12907674
nan|Q13191|P16234,nan|Q13191,,Q13191,P16234,CBLB,PDGFRA,RING,1,UbiBrowser2,29237719
nan|Q13191|P19174,nan|Q13191,,Q13191,P19174,CBLB,PLCG1,RING,1,UbiBrowser2,CBLB_HUMAN
nan|Q13191|P20963,nan|Q13191,,Q13191,P20963,CBLB,CD247,RING,1,UbiBrowser2,20637659
nan|Q13191|P27986,nan|Q13191,,Q13191,P27986,CBLB,PIK3R1,RING,1,UbiBrowser2,11087752
nan|Q13191|P35568,nan|Q13191,,Q13191,P35568,CBLB,IRS1,RING,1,UbiBrowser2,23187081
nan|Q13191|P43405,nan|Q13191,,Q13191,P43405,CBLB,SYK,RING,1,UbiBrowser2,12771181
nan|Q13191|Q13191,nan|Q13191,,Q13191,Q13191,CBLB,CBLB,RING,1,UbiBrowser2,11375397
nan|Q13191|Q96B97,nan|Q13191,,Q13191,Q96B97,CBLB,SH3KBP1,RING,1,UbiBrowser2,22199232
nan|Q13191|Q96P20,nan|Q13191,,Q13191,Q96P20,CBLB,NLRP3,RING,1,UbiBrowser2,31999304
nan|Q13191|Q9I788,nan|Q13191,,Q13191,Q9I788,CBLB,exoT,RING,1,UbiBrowser2,22199232
nan|Q13216|P0DP91,nan|Q13216,,Q13216,P0DP91,ERCC8,ERCC6,DWD,1,UbiBrowser2,22199232
nan|Q13216|Q03468,nan|Q13216,,Q13216,Q03468,ERCC8,ERCC6,DWD,1,UbiBrowser2,16751180
nan|Q13233|P05412,nan|Q13233,,Q13233,P05412,MAP3K1,JUN,RING,1,UbiBrowser2,17101801
nan|Q13233|P15408,nan|Q13233,,Q13233,P15408,MAP3K1,FOSL2,RING,1,UbiBrowser2,15558021
nan|Q13233|P27361,nan|Q13233,,Q13233,P27361,MAP3K1,MAPK3,RING,1,UbiBrowser2,12049732
nan|Q13233|P28482,nan|Q13233,,Q13233,P28482,MAP3K1,MAPK1,RING,1,UbiBrowser2,12049732
nan|Q13233|Q86Y01,nan|Q13233,,Q13233,Q86Y01,MAP3K1,DTX1,RING,1,UbiBrowser2,15684388
nan|Q13263|P04637,nan|Q13263,,Q13263,P04637,TRIM28,TP53,RING,1,UbiBrowser2,20864041
nan|Q13263|P07203,nan|Q13263,,Q13263,P07203,TRIM28,GPX1,RING,1,UbiBrowser2,33398366
nan|Q13263|P09467,nan|Q13263,,Q13263,P09467,TRIM28,FBP1,RING,1,UbiBrowser2,28394358
nan|Q13263|Q13131,nan|Q13263,,Q13263,Q13131,TRIM28,PRKAA1,RING,1,UbiBrowser2,25945414
nan|Q13263|Q92985,nan|Q13263,,Q13263,Q92985,TRIM28,IRF7,RING,1,UbiBrowser2,22199232
nan|Q13309|A9UEZ6,nan|Q13309,,Q13309,A9UEZ6,SKP2,BCR/ABL fusion,F-box,1,UbiBrowser2,31044085
nan|Q13309|O00221,nan|Q13309,,Q13309,O00221,SKP2,NFKBIE,F-box,1,UbiBrowser2,22199232
nan|Q13309|O00233,nan|Q13309,,Q13309,O00233,SKP2,PSMD9,F-box,1,UbiBrowser2,22199232
nan|Q13309|O00399,nan|Q13309,,Q13309,O00399,SKP2,DCTN6,F-box,1,UbiBrowser2,33989513
nan|Q13309|O15553,nan|Q13309,,Q13309,O15553,SKP2,MEFV,F-box,1,UbiBrowser2,24658274
nan|Q13309|O43524,nan|Q13309,,Q13309,O43524,SKP2,FOXO3,F-box,1,UbiBrowser2,21841822
nan|Q13309|O60934,nan|Q13309,,Q13309,O60934,SKP2,NBN,F-box,1,UbiBrowser2,24658274
nan|Q13309|P01106,nan|Q13309,,Q13309,P01106,SKP2,MYC,F-box,1,UbiBrowser2,15103331
nan|Q13309|P03129,nan|Q13309,,Q13309,P03129,SKP2,E7,F-box,1,UbiBrowser2,15113913
nan|Q13309|P03372,nan|Q13309,,Q13309,P03372,SKP2,ESR1,F-box,1,UbiBrowser2,23770852
nan|Q13309|P04637,nan|Q13309,,Q13309,P04637,SKP2,TP53,F-box,1,UbiBrowser2,21127074
nan|Q13309|P05362,nan|Q13309,,Q13309,P05362,SKP2,ICAM1,F-box,1,UbiBrowser2,28802579
nan|Q13309|P06400,nan|Q13309,,Q13309,P06400,SKP2,RB1,F-box,1,UbiBrowser2,17187060
nan|Q13309|P06790,nan|Q13309,,Q13309,P06790,SKP2,E2,F-box,1,UbiBrowser2,19828607
nan|Q13309|P10244,nan|Q13309,,Q13309,P10244,SKP2,MYBL2,F-box,1,UbiBrowser2,10871850
nan|Q13309|P12830,nan|Q13309,,Q13309,P12830,SKP2,CDH1,F-box,1,UbiBrowser2,26474281
nan|Q13309|P15923,nan|Q13309,,Q13309,P15923,SKP2,TCF3,F-box,1,UbiBrowser2,PMC4306233
nan|Q13309|P17542,nan|Q13309,,Q13309,P17542,SKP2,TAL1,F-box,1,UbiBrowser2,17962192
nan|Q13309|P20248,nan|Q13309,,Q13309,P20248,SKP2,CCNA2,F-box,1,UbiBrowser2,24658274
nan|Q13309|P24385,nan|Q13309,,Q13309,P24385,SKP2,CCND1,F-box,1,UbiBrowser2,11439327
nan|Q13309|P24864,nan|Q13309,,Q13309,P24864,SKP2,CCNE1,F-box,1,UbiBrowser2,11237742
nan|Q13309|P25963,nan|Q13309,,Q13309,P25963,SKP2,NFKBIA,F-box,1,UbiBrowser2,22199232
nan|Q13309|P28562,nan|Q13309,,Q13309,P28562,SKP2,DUSP1,F-box,1,UbiBrowser2,19034960
nan|Q13309|P31749,nan|Q13309,,Q13309,P31749,SKP2,AKT1,F-box,1,UbiBrowser2,24658274
nan|Q13309|P31751,nan|Q13309,,Q13309,P31751,SKP2,AKT2,F-box,1,UbiBrowser2,22632973
nan|Q13309|P35222,nan|Q13309,,Q13309,P35222,SKP2,CTNNB1,F-box,1,UbiBrowser2,22199232
nan|Q13309|P35232,nan|Q13309,,Q13309,P35232,SKP2,PHB,F-box,1,UbiBrowser2,24658274
nan|Q13309|P36639,nan|Q13309,,Q13309,P36639,SKP2,NUDT1,F-box,1,UbiBrowser2,28947420
nan|Q13309|P38398,nan|Q13309,,Q13309,P38398,SKP2,BRCA1,F-box,1,UbiBrowser2,25659039
nan|Q13309|P38936,nan|Q13309,,Q13309,P38936,SKP2,CDKN1A,F-box,1,UbiBrowser2,12393444
nan|Q13309|P46527,nan|Q13309,,Q13309,P46527,SKP2,CDKN1B,F-box,1,UbiBrowser2,19112177
nan|Q13309|P46937,nan|Q13309,,Q13309,P46937,SKP2,YAP1,F-box,1,UbiBrowser2,29891922
nan|Q13309|P49336,nan|Q13309,,Q13309,P49336,SKP2,CDK8,F-box,1,UbiBrowser2,22898779
nan|Q13309|P49715,nan|Q13309,,Q13309,P49715,SKP2,CEBPA,F-box,1,UbiBrowser2,34002296
nan|Q13309|P49918,nan|Q13309,,Q13309,P49918,SKP2,CDKN1C,F-box,1,UbiBrowser2,20805359
nan|Q13309|P50616,nan|Q13309,,Q13309,P50616,SKP2,TOB1,F-box,1,UbiBrowser2,16951159
nan|Q13309|P50750,nan|Q13309,,Q13309,P50750,SKP2,CDK9,F-box,1,UbiBrowser2,11689688
nan|Q13309|P51587,nan|Q13309,,Q13309,P51587,SKP2,BRCA2,F-box,1,UbiBrowser2,24658274
nan|Q13309|P52333,nan|Q13309,,Q13309,P52333,SKP2,JAK3,F-box,1,UbiBrowser2,24658274
nan|Q13309|P55895,nan|Q13309,,Q13309,P55895,SKP2,RAG2,F-box,1,UbiBrowser2,SKP2_HUMAN
nan|Q13309|P61587,nan|Q13309,,Q13309,P61587,SKP2,RND3,F-box,1,UbiBrowser2,24045951
nan|Q13309|P78543,nan|Q13309,,Q13309,P78543,SKP2,BTG2,F-box,1,UbiBrowser2,19615363
nan|Q13309|P98174,nan|Q13309,,Q13309,P98174,SKP2,FGD1,F-box,1,UbiBrowser2,22199232
nan|Q13309|Q01094,nan|Q13309,,Q13309,Q01094,SKP2,E2F1,F-box,1,UbiBrowser2,11245432
nan|Q13309|Q03164,nan|Q13309,,Q13309,Q03164,SKP2,KMT2A,F-box,1,UbiBrowser2,17908926
nan|Q13309|Q08999,nan|Q13309,,Q13309,Q08999,SKP2,RBL2,F-box,1,UbiBrowser2,12435635
nan|Q13309|Q12778,nan|Q13309,,Q13309,Q12778,SKP2,FOXO1,F-box,1,UbiBrowser2,SKP2_HUMAN
nan|Q13309|Q13309,nan|Q13309,,Q13309,Q13309,SKP2,SKP2,F-box,1,UbiBrowser2,SKP2_HUMAN
nan|Q13309|Q13415,nan|Q13309,,Q13309,Q13415,SKP2,ORC1,F-box,1,UbiBrowser2,24658274
nan|Q13309|Q13485,nan|Q13309,,Q13309,Q13485,SKP2,SMAD4,F-box,1,UbiBrowser2,15314162
nan|Q13309|Q15672,nan|Q13309,,Q13309,Q15672,SKP2,TWIST1,F-box,1,UbiBrowser2,28346424
nan|Q13309|Q15831,nan|Q13309,,Q13309,Q15831,SKP2,STK11,F-box,1,UbiBrowser2,25728766
nan|Q13309|Q53EL6,nan|Q13309,,Q13309,Q53EL6,SKP2,PDCD4,F-box,1,UbiBrowser2,30760284
nan|Q13309|Q5MJ70,nan|Q13309,,Q13309,Q5MJ70,SKP2,SPDYA,F-box,1,UbiBrowser2,19622356
nan|Q13309|Q6PGQ7,nan|Q13309,,Q13309,Q6PGQ7,SKP2,BORA,F-box,1,UbiBrowser2,26697838
nan|Q13309|Q7L523,nan|Q13309,,Q13309,Q7L523,SKP2,RRAGA,F-box,1,UbiBrowser2,26051179
nan|Q13309|Q86X55,nan|Q13309,,Q13309,Q86X55,SKP2,CARM1,F-box,1,UbiBrowser2,27309807;27867975
nan|Q13309|Q8WWM9,nan|Q13309,,Q13309,Q8WWM9,SKP2,CYGB,F-box,1,UbiBrowser2,28948618
nan|Q13309|Q96FS4,nan|Q13309,,Q13309,Q96FS4,SKP2,SIPA1,F-box,1,UbiBrowser2,21502543
nan|Q13309|Q99607,nan|Q13309,,Q13309,Q99607,SKP2,ELF4,F-box,1,UbiBrowser2,SKP2_HUMAN
nan|Q13309|Q99801,nan|Q13309,,Q13309,Q99801,SKP2,NKX3-1,F-box,1,UbiBrowser2,27065334
nan|Q13309|Q9BYF1,nan|Q13309,,Q13309,Q9BYF1,SKP2,ACE2,F-box,1,UbiBrowser2,33511555
nan|Q13309|Q9H211,nan|Q13309,,Q13309,Q9H211,SKP2,CDT1,F-box,1,UbiBrowser2,12840033
nan|Q13309|Q9HCS4,nan|Q13309,,Q13309,Q9HCS4,SKP2,TCF7L1,F-box,1,UbiBrowser2,24658274
nan|Q13309|Q9NS23,nan|Q13309,,Q13309,Q9NS23,SKP2,RASSF1,F-box,1,UbiBrowser2,18071316
nan|Q13309|Q9NTG7,nan|Q13309,,Q13309,Q9NTG7,SKP2,SIRT3,F-box,1,UbiBrowser2,24658274
nan|Q13309|Q9NXR8,nan|Q13309,,Q13309,Q9NXR8,SKP2,ING3,F-box,1,UbiBrowser2,22199232
nan|Q13309|Q9UMW8,nan|Q13309,,Q13309,Q9UMW8,SKP2,USP18,F-box,1,UbiBrowser2,22199232
nan|Q13309|Q9Y297,nan|Q13309,,Q13309,Q9Y297,SKP2,BTRC,F-box,1,UbiBrowser2,24658274
nan|Q13356|O95863,nan|Q13356,,Q13356,O95863,PPIL2,SNAI1,UBOX,1,UbiBrowser2,29352246
nan|Q13489|O43353,nan|Q13489,,Q13489,O43353,BIRC3,RIPK2,RING,1,UbiBrowser2,21931591
nan|Q13489|O95999,nan|Q13489,,Q13489,O95999,BIRC3,BCL10,RING,1,UbiBrowser2,19279678
nan|Q13489|P10914,nan|Q13489,,Q13489,P10914,BIRC3,IRF1,RING,1,UbiBrowser2,24464131
nan|Q13489|P42574,nan|Q13489,,Q13489,P42574,BIRC3,CASP3,RING,1,UbiBrowser2,22199232
nan|Q13489|P55210,nan|Q13489,,Q13489,P55210,BIRC3,CASP7,RING,1,UbiBrowser2,22199232
nan|Q13489|P57078,nan|Q13489,,Q13489,P57078,BIRC3,RIPK4,RING,1,UbiBrowser2,21931591
nan|Q13489|Q12933,nan|Q13489,,Q13489,Q12933,BIRC3,TRAF2,RING,1,UbiBrowser2,23007157
nan|Q13489|Q13077,nan|Q13489,,Q13489,Q13077,BIRC3,TRAF1,RING,1,UbiBrowser2,15468071
nan|Q13489|Q13114,nan|Q13489,,Q13489,Q13114,BIRC3,TRAF3,RING,1,UbiBrowser2,20097753
nan|Q13489|Q13489,nan|Q13489,,Q13489,Q13489,BIRC3,BIRC3,RING,1,UbiBrowser2,18939944
nan|Q13489|Q13546,nan|Q13489,,Q13489,Q13546,BIRC3,RIPK1,RING,1,UbiBrowser2,18570872
nan|Q13489|Q13601,nan|Q13489,,Q13489,Q13601,BIRC3,KRR1,RING,1,UbiBrowser2,18570872
nan|Q13489|Q14164,nan|Q13489,,Q13489,Q14164,BIRC3,IKBKE,RING,1,UbiBrowser2,22199232
nan|Q13489|Q14790,nan|Q13489,,Q13489,Q14790,BIRC3,CASP8,RING,1,UbiBrowser2,22199232
nan|Q13489|Q86VP3,nan|Q13489,,Q13489,Q86VP3,BIRC3,PACS2,RING,1,UbiBrowser2,24633224
nan|Q13489|Q92844,nan|Q13489,,Q13489,Q92844,BIRC3,TANK,RING,1,UbiBrowser2,23007157
nan|Q13489|Q99558,nan|Q13489,,Q13489,Q99558,BIRC3,MAP3K14,RING,1,UbiBrowser2,18997792
nan|Q13489|Q9NR28,nan|Q13489,,Q13489,Q9NR28,BIRC3,DIABLO,RING,1,UbiBrowser2,12525502
nan|Q13489|Q9UDY8,nan|Q13489,,Q13489,Q9UDY8,BIRC3,MALT1,RING,1,UbiBrowser2,19279678
nan|Q13489|Q9Y4K3,nan|Q13489,,Q13489,Q9Y4K3,BIRC3,TRAF6,RING,1,UbiBrowser2,20097753
nan|Q13489|Q9Y572,nan|Q13489,,Q13489,Q9Y572,BIRC3,RIPK3,RING,1,UbiBrowser2,21931591
nan|Q13490|O43353,nan|Q13490,,Q13490,O43353,BIRC2,RIPK2,RING,1,UbiBrowser2,21931591
nan|Q13490|P42574,nan|Q13490,,Q13490,P42574,BIRC2,CASP3,RING,1,UbiBrowser2,22199232
nan|Q13490|P55060,nan|Q13490,,Q13490,P55060,BIRC2,CSE1L,RING,1,UbiBrowser2,26668314
nan|Q13490|P55210,nan|Q13490,,Q13490,P55210,BIRC2,CASP7,RING,1,UbiBrowser2,22199232
nan|Q13490|P57078,nan|Q13490,,Q13490,P57078,BIRC2,RIPK4,RING,1,UbiBrowser2,21931591
nan|Q13490|P63000,nan|Q13490,,Q13490,P63000,BIRC2,RAC1,RING,1,UbiBrowser2,22117219
nan|Q13490|Q05195,nan|Q13490,,Q13490,Q05195,BIRC2,MXD1,RING,1,UbiBrowser2,18082613
nan|Q13490|Q12933,nan|Q13490,,Q13490,Q12933,BIRC2,TRAF2,RING,1,UbiBrowser2,16282325
nan|Q13490|Q13077,nan|Q13490,,Q13490,Q13077,BIRC2,TRAF1,RING,1,UbiBrowser2,BIRC2_HUMAN
nan|Q13490|Q13114,nan|Q13490,,Q13490,Q13114,BIRC2,TRAF3,RING,1,UbiBrowser2,20097753
nan|Q13490|Q13490,nan|Q13490,,Q13490,Q13490,BIRC2,BIRC2,RING,1,UbiBrowser2,18939944
nan|Q13490|Q13546,nan|Q13490,,Q13490,Q13546,BIRC2,RIPK1,RING,1,UbiBrowser2,18570872
nan|Q13490|Q14164,nan|Q13490,,Q13490,Q14164,BIRC2,IKBKE,RING,1,UbiBrowser2,23453969
nan|Q13490|Q14790,nan|Q13490,,Q13490,Q14790,BIRC2,CASP8,RING,1,UbiBrowser2,22199232
nan|Q13490|Q86VP3,nan|Q13490,,Q13490,Q86VP3,BIRC2,PACS2,RING,1,UbiBrowser2,24633224
