pair_id,enzyme_class,enz_node,sub_node,enz_ac,sub_ac,enz_gene,sub_gene,is_known_pair,prob_hgt_fold0,prob_hgt_fold1,prob_hgt_fold2,prob_hgt_fold3,prob_hgt_fold4,prob_hgt_mean,prob_hgt_std,crc_enz_expr,crc_sub_expr,lihc_enz_expr,lihc_sub_expr,crc_activity,lihc_activity,crc_score,lihc_score,gi_score
E3|Q9UNE7|P01100,E3,393,1390,Q9UNE7,P01100,STUB1,FOS,False,0.9954633,0.99501884,0.99547064,0.9960253,0.9912151,0.9946386,0.0019468125,0.12633510319029104,0.5695628909393946,0.12395422474391522,0.5712069276742916,0.2682457578419254,0.26608929307324725,0.2668075850358317,0.26466268193736436,0.26573513348659805
DUB|Q14694|P08670,DUB,436,1607,Q14694,P08670,USP10,VIM,False,0.9946743,0.9948795,0.9959979,0.99578923,0.9915673,0.9945817,0.0017781695,0.1127920176901713,0.5661259819080722,0.12244153928241923,0.5779611092165413,0.25269446326787787,0.26601963810562507,0.2513252888575535,0.26457826390047734,0.25795177637901545
DUB|Q9Y4E8|O00571,DUB,492,1637,Q9Y4E8,O00571,USP15,DDX3X,False,0.99544686,0.9944266,0.99628496,0.9960278,0.99126035,0.99468935,0.0020456293,0.21230732954893902,0.29193583642905924,0.23421347890677816,0.31032713772656556,0.2489580644042073,0.26959747499952924,0.2476359352594791,0.268165737168923,0.25790083621420107
DUB|Q14694|P01100,DUB,436,1390,Q14694,P01100,USP10,FOS,False,0.9954144,0.9950088,0.9957327,0.99565154,0.99136317,0.99463415,0.001850028,0.1127920176901713,0.5695628909393946,0.12244153928241923,0.5712069276742916,0.2534603473336634,0.2644606879542246,0.25210031712892306,0.2630416315717654,0.25757097435034426
DUB|Q9Y4E8|P18848,DUB,492,1900,Q9Y4E8,P18848,USP15,ATF4,False,0.99523383,0.99483347,0.99618345,0.9960251,0.99144894,0.99474496,0.0019247452,0.21230732954893902,0.28499777288547773,0.23421347890677816,0.2856603624869297,0.24598194260699463,0.2586609891031794,0.24468929765931718,0.25730171525900264,0.2509955064591599
E3|Q9H0M0|P07900,E3,316,1861,Q9H0M0,P07900,WWP1,HSP90AA1,False,0.99489504,0.9949425,0.9961157,0.9959514,0.99102986,0.99458694,0.0020659755,0.07072082730494572,0.6312241315013377,0.11053036077839125,0.7009251187825654,0.21128344183731118,0.27834062990816427,0.21013975188963932,0.27683395537803357,0.24348685363383643
DUB|Q9Y4E8|Q01844,DUB,492,1953,Q9Y4E8,Q01844,USP15,EWSR1,False,0.9953473,0.99498343,0.9962586,0.9959592,0.99158186,0.99482614,0.0018813298,0.21230732954893902,0.26210195011413306,0.23421347890677816,0.26775007779238397,0.2358943939526771,0.25042099991277633,0.23467390938358113,0.24912535671816763,0.24189963305087436
DUB|Q9Y4E8|P17861,DUB,492,1444,Q9Y4E8,P17861,USP15,XBP1,False,0.9953047,0.99484175,0.9959996,0.9957865,0.9912565,0.9946378,0.001942526,0.21230732954893902,0.2528891586112485,0.23421347890677816,0.27336635014582084,0.2317115058356668,0.25303376036351577,0.2304690223990748,0.2516769427336945,0.24107298256638465
DUB|Q14694|P06748,DUB,436,850,Q14694,P06748,USP10,NPM1,False,0.99557096,0.99480337,0.99594456,0.9956656,0.99100834,0.99459857,0.002051066,0.1127920176901713,0.47366292132981674,0.12244153928241923,0.4778956450230094,0.23113934455607274,0.24189724759281964,0.22989086156620722,0.24059065654275436,0.23524075905448077
DUB|Q9Y4E8|P04150,DUB,492,1001,Q9Y4E8,P04150,USP15,NR3C1,False,0.99539125,0.99456644,0.9960199,0.99607724,0.9914418,0.99469936,0.0019203217,0.21230732954893902,0.2144681432921266,0.23421347890677816,0.261598872419889,0.21338500129032173,0.24752773983445295,0.2122539242170822,0.24621568439557687,0.22923480430632953
DUB|Q9Y4E8|P22736,DUB,492,670,Q9Y4E8,P22736,USP15,NR4A1,False,0.99560875,0.99490595,0.996221,0.9959709,0.9914989,0.9948411,0.0019329039,0.21230732954893902,0.2544678892905466,0.23421347890677816,0.21483363831032035,0.2324336422104834,0.22431436381752423,0.23123454029368376,0.22315714844602602,0.2271958443698549
E3|Q9H0M0|P08670,E3,316,1607,Q9H0M0,P08670,WWP1,VIM,False,0.9948914,0.9948754,0.9960075,0.99592626,0.9911951,0.99457914,0.0019679978,0.07072082730494572,0.5661259819080722,0.11053036077839125,0.5779611092165413,0.20009222323559603,0.2527493816364018,0.19900755130634712,0.25137926262346433,0.22519340696490572
